distance,weight,speed,traffic,weather,eta
849,1765,76,3,4,13.671052631578947
1162,29650,63,2,4,20.644444444444446
394,20884,59,3,4,9.177966101694915
503,7770,56,3,1,10.282142857142858
1184,21372,72,3,2,18.144444444444442
1646,27579,54,1,3,31.98148148148148
936,20113,62,1,3,16.596774193548388
713,6965,55,2,1,13.963636363636363
1775,2485,74,4,2,25.986486486486488
1451,7916,85,2,1,18.070588235294117
857,6390,67,2,2,14.191044776119403
1935,17680,58,1,3,34.86206896551724
556,10307,52,3,4,13.192307692307692
773,9371,65,3,1,13.192307692307693
663,2884,83,2,1,8.987951807228916
562,8196,68,3,1,9.564705882352943
783,5647,87,4,4,11.799999999999999
1639,2387,70,4,1,25.014285714285712
1790,1196,89,1,4,22.0123595505618
1224,17080,59,4,4,23.54576271186441
281,1511,56,3,1,6.317857142857143
1581,2316,88,3,1,19.265909090909087
1860,14692,71,4,2,28.197183098591548
1474,7903,76,1,3,20.894736842105264
1879,5096,70,3,2,28.54285714285714
84,2093,78,1,3,2.576923076923077
661,21267,73,3,1,10.354794520547946
1108,11236,61,1,4,20.063934426229512
1979,24765,56,3,1,36.63928571428571
1641,21209,78,4,4,23.83846153846154
1395,1009,52,2,2,28.22692307692308
936,24889,77,3,1,13.455844155844156
1107,29537,80,1,1,14.537500000000001
485,7520,61,4,2,9.950819672131148
1613,14865,63,1,4,27.503174603174607
1722,20873,67,1,2,26.801492537313433
1365,28645,78,1,2,18.6
219,17704,81,3,2,4.4037037037037035
1369,26373,84,3,3,18.397619047619045
1683,21600,51,1,1,33.699999999999996
1768,2880,56,2,3,33.371428571428574
1537,16019,89,4,3,19.669662921348312
343,9581,64,4,2,7.359375
205,18700,56,3,2,5.360714285714285
197,13595,80,1,3,3.9625
513,14104,58,4,2,10.844827586206897
1187,8254,74,2,3,17.84054054054054
1382,17166,82,2,2,18.25365853658537
1022,15534,70,4,1,16.2
590,2954,85,2,1,7.9411764705882355
1799,12538,63,4,1,30.155555555555555
1043,16781,65,1,4,17.946153846153848
1113,26753,59,2,1,19.864406779661017
1509,1534,84,4,2,19.964285714285715
420,19445,67,2,3,8.06865671641791
1186,8658,80,1,2,15.925
240,3697,67,4,2,5.582089552238806
145,5958,65,1,1,2.9307692307692306
1069,11946,73,3,4,17.143835616438356
687,10621,75,3,2,10.860000000000001
499,14367,81,2,1,7.160493827160494
1886,24603,64,2,4,31.668750000000003
1782,15476,64,1,1,28.54375
255,18063,73,3,2,5.193150684931507
1936,10672,89,4,4,24.552808988764045
258,7045,58,2,4,6.6482758620689655
1318,20268,69,1,2,20.20144927536232
1398,12865,85,1,2,17.54705882352941
656,6700,63,3,3,12.512698412698413
1924,3631,50,2,3,40.28
1789,25068,89,3,3,22.201123595505617
857,7305,85,1,2,11.182352941176472
1146,11517,61,1,4,20.686885245901642
681,4940,59,4,3,13.942372881355933
638,1141,77,4,2,10.285714285714286
647,22193,56,3,1,12.85357142857143
245,27856,73,2,1,4.356164383561644
1210,8364,52,1,4,25.169230769230772
553,23910,86,4,3,8.830232558139535
1223,23362,51,3,3,26.080392156862743
1946,11978,86,3,2,24.327906976744185
1333,22437,58,3,3,25.082758620689653
370,19067,54,1,3,8.351851851851851
1189,10212,73,4,4,19.087671232876712
788,21049,88,4,4,11.754545454545454
301,25279,51,4,1,7.501960784313726
1724,11637,82,4,2,23.024390243902438
1962,14122,80,2,2,25.925
920,3108,56,1,2,17.52857142857143
159,27237,72,3,3,4.308333333333334
1468,17199,66,3,4,24.742424242424242
1687,3414,66,1,3,27.060606060606062
1760,9077,68,3,2,27.58235294117647
1652,4866,80,3,1,21.949999999999996
196,17404,84,1,4,4.233333333333333
717,16245,81,3,4,11.351851851851851
1811,28863,80,2,2,24.0375
1722,18341,73,4,3,25.98904109589041
1338,10758,62,1,1,22.280645161290323
1556,16231,75,2,4,22.94666666666667
1761,17166,61,4,4,31.668852459016396
1435,4692,85,2,2,18.282352941176473
1952,12616,64,2,2,31.900000000000002
431,1314,65,1,2,7.730769230769231
966,2272,64,1,1,15.793750000000001
831,8957,74,2,1,12.22972972972973
1151,26092,65,4,2,19.70769230769231
551,22288,58,4,2,11.5
570,23589,50,3,3,13.5
765,22357,88,2,4,10.893181818181818
528,6046,66,2,3,9.8
1462,17600,63,2,2,24.606349206349208
225,3636,51,2,1,5.411764705882353
1252,18927,78,4,3,18.45128205128205
1914,25616,59,4,3,34.8406779661017
1735,7408,89,3,3,21.59438202247191
277,17498,60,1,4,6.516666666666666
292,20769,85,3,4,5.935294117647059
574,21632,50,3,1,12.780000000000001
132,25051,70,2,3,3.685714285714286
1727,15998,50,2,3,36.34
1066,10720,62,3,1,18.493548387096773
1627,16143,63,1,3,27.325396825396826
1973,26443,66,4,2,31.893939393939394
500,13557,60,3,3,10.433333333333334
130,26673,55,3,3,4.463636363636364
279,19049,76,4,2,5.671052631578947
1252,10108,84,1,4,16.804761904761907
1118,9963,61,1,1,19.027868852459015
1064,29688,58,3,2,20.044827586206896
771,20184,81,1,4,11.41851851851852
1604,2193,67,2,4,26.14029850746269
580,6898,63,3,1,10.506349206349206
699,26249,57,1,3,13.763157894736842
1293,12707,71,1,4,20.111267605633806
368,13343,61,4,4,8.832786885245902
919,6990,72,1,3,14.26388888888889
242,29065,71,4,4,6.208450704225353
821,29854,87,2,1,10.436781609195402
991,28564,52,2,4,21.25769230769231
237,4907,61,2,2,5.285245901639344
565,24734,73,1,1,8.439726027397262
676,13671,89,2,3,9.395505617977527
1098,12120,77,3,2,15.959740259740261
713,7522,76,4,4,12.18157894736842
1426,27940,62,2,4,25.200000000000003
346,7248,62,1,1,6.280645161290323
1381,11275,65,1,2,22.346153846153847
1893,19053,80,4,3,26.0625
569,1015,70,3,4,10.628571428571428
476,4045,76,2,4,8.463157894736842
1363,10184,54,3,2,26.94074074074074
1170,29682,89,3,4,15.646067415730338
1746,26973,60,1,2,30.200000000000003
1858,15733,67,1,2,28.83134328358209
1826,22302,75,3,3,26.446666666666665
923,18254,75,2,4,14.506666666666666
1122,6038,57,4,2,21.68421052631579
1966,17708,63,1,1,31.906349206349205
224,20229,55,2,3,5.872727272727272
301,9274,62,3,3,6.954838709677419
1576,11513,85,4,1,20.141176470588235
1294,5062,50,2,3,27.68
865,19241,62,4,3,16.351612903225806
1803,15592,79,1,2,23.922784810126583
988,17266,71,1,1,14.61549295774648
1307,25093,59,2,3,23.952542372881357
1340,5014,84,2,3,17.752380952380953
1776,19045,61,4,3,31.514754098360655
1544,5292,66,4,2,25.393939393939394
1640,23587,69,1,1,24.468115942028984
655,19396,85,1,2,8.805882352941177
1729,15641,77,3,1,23.75454545454545
1321,8357,82,3,3,18.209756097560973
1160,13278,50,4,3,25.599999999999998
1213,26543,77,1,1,16.453246753246752
1902,1997,63,2,2,31.590476190476192
1812,6185,69,4,4,29.06086956521739
684,15062,55,3,4,14.936363636363636
1667,11982,79,1,1,21.80126582278481
1731,10462,52,4,1,34.88846153846154
1848,10229,69,3,4,29.282608695652176
289,12802,64,2,4,6.715624999999999
1708,12287,56,3,3,32.6
1225,10555,89,3,1,15.064044943820225
347,29846,53,2,4,8.747169811320754
1599,20133,57,4,2,30.05263157894737
1347,2789,71,1,2,20.071830985915494
1335,4811,75,2,1,18.8
1152,16064,64,3,4,20.5
1378,22365,65,4,4,24.0
431,7135,72,2,4,8.18611111111111
650,1208,86,3,1,8.85813953488372
366,18696,65,2,2,7.030769230769231
187,17936,64,3,1,4.221875
921,24673,73,4,1,14.216438356164383
1637,11230,68,2,3,25.873529411764707
1477,17867,53,2,1,28.867924528301888
1545,29903,77,4,4,22.864935064935064
228,17648,82,3,2,4.480487804878049
476,4922,53,1,1,9.6811320754717
1036,24673,78,4,4,16.08205128205128
584,10007,50,2,4,13.879999999999999
612,8111,56,1,1,11.62857142857143
1379,17308,58,3,1,25.075862068965513
341,18643,59,1,1,6.479661016949152
1600,28277,65,4,4,27.415384615384617
485,19435,84,3,1,7.073809523809524
465,11031,87,4,3,7.744827586206897
655,22145,62,3,1,11.864516129032259
1158,18968,67,1,2,18.38358208955224
1110,16958,68,3,2,18.023529411764706
147,24717,78,3,4,4.384615384615385
127,8783,76,4,4,4.471052631578948
656,11438,66,2,4,12.139393939393939
709,22652,89,1,4,9.866292134831461
1224,26250,81,4,4,17.91111111111111
109,27867,79,1,1,2.079746835443038
1300,4420,84,2,3,17.276190476190475
531,26522,62,3,1,9.864516129032259
309,4326,83,3,2,5.4228915662650605
883,29495,60,3,3,16.816666666666666
1188,26235,54,2,1,23.0
1711,27008,70,4,1,26.04285714285714
214,14933,73,2,2,4.331506849315069
1125,24686,51,4,4,24.858823529411765
99,24037,51,2,1,2.941176470588235
544,14373,88,3,3,8.281818181818181
585,7186,85,3,1,8.182352941176472
1592,3058,86,3,3,20.611627906976743
1000,24619,56,2,3,19.65714285714286
1007,19024,69,1,1,15.294202898550726
1181,23107,81,4,3,16.980246913580245
428,16556,68,1,2,7.394117647058823
1642,2491,61,4,2,28.918032786885245
613,2581,88,3,1,8.26590909090909
1459,9974,61,1,4,25.818032786885247
804,14328,67,4,1,13.6
1587,27467,70,2,4,24.871428571428574
1865,19355,68,2,1,28.426470588235293
361,19458,54,1,1,7.385185185185185
1157,9228,76,2,3,17.023684210526316
1987,19731,60,3,1,34.416666666666664
1047,3312,77,4,3,15.997402597402598
1313,3578,72,1,2,19.336111111111112
1169,10960,60,2,4,21.683333333333337
1035,22311,68,1,3,16.72058823529412
1765,6243,65,2,2,28.553846153846155
279,3693,52,4,4,8.165384615384616
165,18319,80,3,2,3.7625
868,15187,82,1,1,11.285365853658538
1795,3467,84,3,2,23.06904761904762
1121,16677,58,2,3,21.127586206896552
1055,17503,88,3,1,13.288636363636364
901,6523,80,4,4,14.062499999999998
1563,15034,76,3,2,22.265789473684208
834,18563,52,2,1,17.03846153846154
1418,7922,69,2,3,22.35072463768116
678,4323,72,1,2,10.516666666666667
929,14227,87,2,3,12.47816091954023
1293,18385,73,1,2,18.81232876712329
660,26018,54,4,3,14.62222222222222
567,15259,82,1,2,8.014634146341464
718,9699,83,2,4,10.850602409638553
576,27345,68,1,1,9.170588235294119
92,2046,77,4,4,3.994805194805195
894,9611,74,4,2,14.08108108108108
1455,26115,70,3,4,23.285714285714285
1102,23506,55,3,4,22.536363636363635
396,29327,68,1,1,6.523529411764706
1024,15374,73,2,1,15.027397260273972
533,12889,78,3,1,8.133333333333333
1341,14866,71,1,4,20.787323943661974
1808,24890,53,1,2,35.21320754716981
1212,4402,53,1,1,23.567924528301887
990,26758,83,4,4,14.727710843373494
1042,6553,50,4,3,23.24
1285,4028,86,4,3,17.34186046511628
1273,4127,51,2,3,26.76078431372549
1411,12940,74,2,1,20.06756756756757
1793,11302,83,4,4,24.402409638554218
912,6075,88,3,2,12.063636363636364
757,4495,51,2,2,16.24313725490196
226,24833,88,2,4,4.7681818181818185
954,14673,54,1,3,19.166666666666668
1779,24000,83,2,2,22.833734939759037
1106,17939,61,4,2,20.131147540983605
1364,24546,86,1,4,17.76046511627907
1531,7320,83,1,3,19.94578313253012
89,4049,64,1,1,2.090625
1928,16235,52,1,4,38.97692307692308
1295,13484,65,4,1,21.52307692307692
773,5313,74,4,3,12.845945945945946
1724,27749,73,4,1,25.21643835616438
1786,27380,56,3,3,33.99285714285715
232,1987,62,1,2,4.841935483870968
745,29020,61,1,3,13.71311475409836
1149,19636,86,2,2,14.76046511627907
566,29766,84,1,4,8.638095238095238
361,25773,82,1,2,5.5024390243902435
1236,7309,72,2,2,18.56666666666667
492,23653,60,2,4,10.399999999999999
70,20025,75,1,1,1.6333333333333333
1001,18208,57,1,1,18.26140350877193
585,5356,72,4,1,9.725
168,23164,87,3,3,4.031034482758621
1894,27999,74,1,4,27.494594594594595
861,9913,75,4,3,13.879999999999999
1836,27602,52,3,4,37.80769230769231
718,6872,83,4,1,10.250602409638553
258,22439,63,1,4,5.995238095238095
1586,2182,61,2,2,27.400000000000002
1192,1365,79,2,2,16.48860759493671
118,1622,72,3,2,3.3388888888888886
1093,1396,85,2,3,14.658823529411766
1972,1242,86,1,4,24.83023255813954
558,24808,79,2,2,8.463291139240507
1567,8999,75,2,3,22.693333333333335
1511,4099,58,1,4,27.951724137931038
394,1842,70,2,4,7.828571428571429
226,27392,57,2,3,5.764912280701754
1432,18090,56,3,1,26.87142857142857
1863,9602,66,3,3,30.327272727272724
901,5321,53,4,1,18.599999999999998
125,3101,51,2,3,4.250980392156864
620,29887,85,3,1,8.594117647058823
75,5529,88,1,3,2.3522727272727275
783,12639,68,3,2,13.214705882352943
876,17793,80,4,1,12.549999999999999
1237,18764,80,3,4,17.962500000000002
1481,10038,51,2,1,30.03921568627451
603,11368,66,2,4,11.336363636363636
788,29402,65,1,4,14.023076923076923
479,4100,85,4,2,7.635294117647059
291,24176,77,1,4,5.679220779220779
1100,22808,55,3,1,21.299999999999997
1145,5002,50,2,3,24.7
701,24480,50,4,1,15.62
1268,15892,79,3,3,18.150632911392403
1400,5817,79,3,3,19.82151898734177
1475,7748,64,3,2,24.746875
465,25992,78,1,1,6.661538461538462
807,23745,67,2,3,13.844776119402987
1679,14811,66,4,4,28.23939393939394
1871,2155,71,3,4,28.85211267605634
1760,21310,79,4,2,24.27848101265823
1390,17318,72,1,3,20.805555555555557
181,15281,53,1,4,5.315094339622641
909,16911,58,3,1,16.972413793103446
426,9063,56,3,1,8.907142857142857
869,18590,77,4,4,14.085714285714285
124,24301,85,4,3,3.8588235294117648
1499,24625,87,3,1,18.52988505747126
769,19662,84,1,3,10.654761904761905
1267,21201,57,4,1,23.828070175438594
1666,7057,64,3,2,27.73125
901,6076,71,1,1,13.390140845070423
1166,25530,83,4,1,15.648192771084338
749,19120,55,3,3,15.718181818181819
1812,17669,68,2,1,27.647058823529413
1698,19355,85,2,1,20.976470588235294
812,13240,66,4,2,14.303030303030303
440,2459,81,2,2,6.832098765432098
668,15337,62,3,4,13.274193548387096
1513,25380,76,3,1,21.207894736842103
1923,16958,53,2,4,38.48301886792453
1547,18539,66,2,2,24.83939393939394
1836,12618,88,1,3,22.363636363636363
796,22590,51,1,4,17.507843137254902
1554,3319,50,3,3,33.18
965,26446,70,2,2,15.185714285714287
658,1707,66,1,1,10.66969696969697
1487,16617,63,3,1,24.9031746031746
1217,23741,70,4,3,19.785714285714285
508,2515,89,4,4,8.507865168539325
1989,13478,61,3,4,35.10655737704918
1609,10259,85,2,3,20.729411764705883
1191,26145,50,3,1,25.119999999999997
1696,27838,61,3,1,29.103278688524586
221,17017,62,3,2,5.264516129032258
1036,28359,89,1,1,12.340449438202247
1250,2579,68,3,4,20.88235294117647
670,4955,72,4,1,10.905555555555555
474,14820,67,2,3,8.874626865671642
1288,8972,61,3,4,23.614754098360656
776,15495,72,2,4,12.977777777777778
1979,2700,84,1,4,25.459523809523812
1837,18841,70,2,1,27.242857142857144
1245,19240,65,1,4,21.053846153846155
651,12619,61,2,2,12.072131147540984
82,15997,63,2,1,2.3015873015873014
1662,24666,85,4,1,21.152941176470588
417,24153,71,2,2,7.2732394366197175
319,16656,59,4,2,7.406779661016949
261,10980,57,2,4,6.778947368421052
435,16738,80,4,4,8.2375
1218,19080,83,4,1,16.274698795180722
181,1976,53,4,3,5.815094339622641
440,20359,69,2,3,8.1768115942029
942,19732,70,1,2,14.557142857142859
921,1934,73,2,2,14.016438356164384
371,21276,51,2,1,8.274509803921568
1927,15534,62,3,1,32.380645161290325
153,15141,62,1,4,4.3677419354838705
1841,26520,62,3,3,31.793548387096774
1820,8202,64,1,1,29.1375
975,6833,60,2,2,17.650000000000002
745,9539,80,2,4,11.5125
1014,27731,58,4,3,19.882758620689653
271,7725,72,1,4,5.66388888888889
83,21989,50,1,4,3.56
1566,20940,85,4,3,20.823529411764703
1765,3806,60,4,2,31.416666666666668
1761,22654,64,2,2,28.915625000000002
1196,7822,67,1,3,19.350746268656717
1395,23700,77,3,3,20.216883116883114
1419,18207,65,1,3,23.33076923076923
1660,21785,89,3,1,19.951685393258423
217,21696,80,1,3,4.2125
834,25413,58,4,4,17.179310344827584
1354,4280,64,3,2,22.85625
1248,13980,77,4,2,18.207792207792206
87,9708,53,1,3,3.1415094339622645
1070,22269,70,1,1,15.985714285714288
181,14768,76,2,1,3.3815789473684212
306,17949,54,3,1,6.966666666666667
1161,6430,87,3,4,15.844827586206897
907,25383,83,1,2,12.027710843373496
930,4727,75,1,1,13.100000000000001
1847,28872,82,4,2,24.524390243902438
1087,17956,75,2,2,15.893333333333334
645,22179,55,2,4,13.927272727272726
507,17717,62,1,1,8.877419354838711
1441,21915,78,1,3,19.974358974358974
618,4817,54,2,3,13.244444444444444
1857,3012,74,2,4,27.294594594594596
1742,8540,89,4,1,21.173033707865166
1469,26923,63,4,1,24.917460317460314
1805,28177,60,1,3,31.583333333333332
589,21473,76,4,3,10.149999999999999
578,8351,57,3,1,11.440350877192984
719,19365,70,2,1,11.271428571428572
1464,7050,89,4,2,18.44943820224719
1097,16891,69,3,1,17.19855072463768
856,25317,58,3,2,16.458620689655174
953,20484,61,4,2,17.62295081967213
1253,4983,52,4,2,26.096153846153847
895,5566,65,2,4,15.96923076923077
1108,21574,86,4,4,15.683720930232557
989,28750,66,3,1,16.284848484848485
145,12291,80,2,1,2.8125
657,12843,75,3,3,10.86
136,21026,85,2,3,3.4000000000000004
1524,26060,58,2,3,28.075862068965517
1836,4495,88,3,2,22.563636363636363
1720,10380,86,4,1,21.599999999999998
1848,2193,78,3,1,24.99230769230769
953,17897,70,2,2,15.014285714285714
1781,6560,68,3,1,27.491176470588233
330,13808,67,3,1,6.225373134328358
372,18914,75,2,1,5.96
795,16561,76,3,4,12.960526315789474
1334,19008,51,3,3,28.256862745098037
1822,15973,65,3,1,29.330769230769228
1161,29240,51,3,4,25.264705882352942
596,2388,87,3,1,8.150574712643678
1534,23592,77,1,1,20.62207792207792
741,22738,69,4,3,13.139130434782608
1208,22527,62,1,2,20.583870967741937
1634,7042,57,3,3,30.766666666666666
314,19937,87,4,3,6.00919540229885
463,19590,74,4,1,7.8567567567567576
539,9831,56,2,2,11.025
1885,12194,81,4,2,25.271604938271604
1926,2276,67,1,1,29.446268656716416
1508,22129,64,2,2,24.962500000000002
1156,4793,63,3,2,20.049206349206347
800,21954,68,3,4,14.264705882352942
543,1681,80,1,4,8.6875
1797,23870,85,4,4,23.941176470588236
1405,12022,83,3,4,19.427710843373493
381,16285,83,1,1,5.290361445783133
1774,23556,60,3,3,31.666666666666664
1070,15787,67,3,1,17.27014925373134
1336,1033,79,3,3,19.01139240506329
720,16568,63,1,2,12.52857142857143
982,6371,53,2,3,20.328301886792453
52,29387,69,1,3,2.2536231884057973
1400,19940,73,1,2,20.278082191780822
642,16440,61,2,3,12.324590163934428
1481,18329,56,2,2,27.846428571428575
1460,22466,81,2,3,19.82469135802469
295,11841,81,4,1,5.241975308641976
1879,15308,61,2,2,32.20327868852459
364,15204,84,3,2,6.033333333333332
300,16997,87,4,2,5.448275862068965
1253,22977,57,4,3,24.382456140350875
1736,23047,57,3,2,32.15614035087719
411,12955,53,2,1,8.754716981132075
737,3510,70,2,4,12.728571428571428
276,22745,73,1,3,5.280821917808219
851,24996,70,3,1,13.457142857142857
1659,29895,73,4,3,25.126027397260273
1017,19380,87,4,3,14.089655172413792
335,21106,79,1,1,4.940506329113925
717,3026,76,1,2,10.53421052631579
600,4503,58,2,2,11.744827586206897
1325,9671,50,1,1,27.2
1369,8279,87,3,3,17.835632183908046
1651,3825,67,2,3,26.44179104477612
1280,24986,68,3,1,20.123529411764704
400,14179,84,3,4,7.261904761904761
1546,21900,83,1,2,19.726506024096388
193,17457,72,4,3,5.080555555555556
1278,7133,65,2,2,21.061538461538465
518,15444,54,2,3,11.392592592592592
961,18793,56,1,2,18.260714285714286
146,2879,82,1,4,3.680487804878049
242,4283,66,2,1,4.666666666666667
1585,18580,86,3,3,20.530232558139534
295,19689,53,3,3,7.666037735849057
1095,29781,83,3,4,15.69277108433735
1745,8689,87,1,3,21.557471264367816
1834,26485,65,1,2,29.315384615384616
191,14729,80,3,3,4.487500000000001
655,22017,60,2,1,11.916666666666666
164,29655,87,3,3,3.985057471264368
289,1205,83,4,3,5.881927710843374
285,4163,76,1,4,5.65
861,25523,84,2,4,12.45
620,25316,50,3,4,14.9
455,25620,56,2,3,9.925
259,9547,62,4,1,5.7774193548387105
1053,13708,63,1,3,18.214285714285715
148,15298,74,4,3,4.4
226,24997,79,4,4,5.660759493670886
1044,2391,76,1,1,14.436842105263159
1071,20159,61,4,3,19.957377049180327
1711,24287,58,3,2,31.2
1339,20110,71,1,3,20.359154929577464
596,25349,81,1,2,8.458024691358025
1971,13679,69,3,2,30.265217391304347
1990,29308,63,1,2,32.68730158730159
1722,15747,77,3,1,23.66363636363636
1580,24976,67,2,2,24.982089552238808
435,27163,50,2,3,10.5
215,22388,72,1,2,4.086111111111111
1391,17616,56,1,4,26.739285714285717
79,16350,85,4,1,2.5294117647058822
1714,28676,61,2,2,29.498360655737706
517,16765,72,2,3,8.980555555555554
432,13857,51,2,1,9.470588235294118
523,5105,54,2,3,11.485185185185184
1261,25936,68,2,2,19.944117647058825
413,1050,76,2,2,6.834210526315789
400,23173,59,2,3,8.579661016949153
1269,12542,82,2,2,16.875609756097564
362,24666,73,2,4,7.1589041095890416
393,25142,78,3,1,6.338461538461539
1082,15583,56,2,1,20.321428571428573
1516,4609,73,4,1,22.36712328767123
214,23654,77,4,1,4.37922077922078
478,9717,69,2,1,7.927536231884058
296,29096,68,3,3,6.4529411764705875
1355,22416,58,2,1,24.362068965517242
453,12574,71,2,3,8.180281690140845
238,26919,67,4,3,5.95223880597015
822,13331,60,4,3,16.099999999999998
246,14494,82,1,2,4.1
279,21762,70,1,1,4.685714285714286
1143,25594,53,4,1,23.166037735849056
1326,10151,63,2,4,23.24761904761905
868,10200,58,1,2,16.06551724137931
789,14072,62,1,3,14.225806451612904
1602,13690,51,4,3,33.811764705882354
918,12586,85,1,4,12.700000000000001
1194,27294,69,4,1,18.904347826086955
83,10646,66,2,1,2.2575757575757573
112,10488,55,4,3,4.4363636363636365
1901,11215,79,4,3,26.463291139240503
1243,8855,62,4,3,22.44838709677419
1171,22021,56,1,1,21.610714285714284
93,26966,76,1,2,2.3236842105263156
1654,19560,78,4,3,23.605128205128203
1522,23371,84,4,3,20.51904761904762
646,1901,83,1,2,8.883132530120482
285,14716,61,1,1,5.372131147540983
264,22935,70,1,4,5.671428571428571
686,3785,87,4,2,9.885057471264368
1156,12590,61,1,4,20.85081967213115
586,22299,65,1,2,10.115384615384617
495,4304,85,3,1,7.123529411764705
768,21478,82,4,3,11.765853658536585
414,20920,62,3,3,8.77741935483871
1760,11037,67,3,3,28.36865671641791
1222,19415,64,2,4,21.293750000000003
166,4188,53,2,3,4.932075471698114
562,10476,84,2,3,8.49047619047619
1749,15965,54,4,1,33.98888888888889
1974,29312,77,2,4,27.83636363636364
104,18666,82,1,4,3.1682926829268294
1378,18147,62,1,3,23.725806451612904
1573,12618,63,2,3,26.76825396825397
158,24651,83,2,3,3.7036144578313253
493,28784,86,4,4,8.532558139534885
210,4738,65,4,2,5.230769230769231
328,14883,89,3,1,4.985393258426967
1711,12084,53,1,2,33.38301886792452
1633,24859,85,2,4,21.411764705882355
1733,3522,61,4,4,31.20983606557377
1158,16489,61,1,2,20.08360655737705
292,27536,52,2,3,7.415384615384615
1382,15954,63,1,4,23.83650793650794
1737,19903,62,4,2,30.016129032258064
1339,26616,76,2,4,19.81842105263158
797,10963,54,3,2,16.45925925925926
1501,21662,59,2,2,26.840677966101698
1215,9466,50,1,3,25.8
968,20758,51,4,2,20.980392156862745
914,25049,61,1,2,16.08360655737705
1620,13318,62,3,2,27.829032258064515
1244,5254,63,1,4,21.64603174603175
1400,27137,69,2,2,21.68985507246377
268,22923,86,2,4,5.316279069767442
1326,9145,76,3,1,18.747368421052627
275,12195,82,4,3,5.753658536585366
204,26378,60,2,3,5.2
1677,9309,87,3,3,21.375862068965514
517,7528,67,4,3,10.116417910447762
1008,4676,58,2,1,18.379310344827587
1043,28634,86,1,2,13.227906976744187
1123,19110,60,1,3,20.216666666666665
1182,13057,54,2,3,23.68888888888889
571,13987,68,1,4,10.297058823529412
1526,26221,73,2,4,23.104109589041098
1188,12642,85,4,4,16.776470588235295
666,19730,69,4,2,11.652173913043478
1819,25882,83,3,4,24.41566265060241
1893,19758,66,1,2,29.781818181818185
1574,19515,60,4,3,28.633333333333333
1751,28057,51,4,4,37.13333333333334
1552,9514,84,1,4,20.376190476190477
972,3744,63,3,1,16.728571428571428
1773,13576,84,4,3,23.507142857142856
487,29195,69,3,2,8.757971014492755
408,20261,71,3,1,7.046478873239437
1690,25437,73,1,1,23.850684931506848
1225,12150,57,4,4,24.29122807017544
1566,7683,73,2,1,22.45205479452055
1356,20588,62,3,1,23.17096774193548
1402,28355,71,2,4,21.94647887323944
64,2800,62,4,2,3.032258064516129
1727,26310,78,1,1,22.84102564102564
1473,12815,52,1,4,30.22692307692308
1868,19847,54,1,4,36.492592592592594
852,17955,61,1,2,15.0672131147541
1471,29485,89,2,1,17.528089887640448
1047,5953,83,4,4,15.4144578313253
1199,23980,62,3,3,21.438709677419354
779,16969,79,3,4,12.360759493670885
449,15471,86,4,1,6.8209302325581405
1629,22485,75,2,3,23.52
308,6090,64,2,1,5.8125
1663,2218,57,4,3,31.575438596491228
736,29192,76,1,1,10.38421052631579
598,5742,69,1,2,9.766666666666667
477,19703,74,1,3,7.945945945945946
978,16141,66,4,4,17.61818181818182
769,4816,53,1,3,16.00943396226415
120,12191,76,4,4,4.378947368421052
1768,15713,63,1,4,29.963492063492065
1863,27238,81,3,3,25.099999999999998
1509,17149,51,3,1,30.888235294117646
1271,20943,77,4,3,18.906493506493504
1546,8503,67,1,3,24.574626865671643
402,13250,75,4,4,8.16
600,2086,62,3,4,12.17741935483871
1804,1127,60,2,2,31.46666666666667
1548,15353,64,2,1,25.1875
1953,20887,70,4,2,29.9
255,9148,73,3,2,5.193150684931507
1267,27835,82,4,3,17.851219512195122
972,19123,65,3,2,16.653846153846153
1679,15525,55,3,2,32.22727272727273
916,24553,82,4,2,13.170731707317072
748,20396,76,3,3,11.942105263157895
1830,11760,61,1,2,31.1
65,11794,57,3,4,3.6403508771929824
1194,26733,55,3,3,23.80909090909091
704,22394,72,1,4,11.677777777777779
543,17588,54,3,4,12.555555555555555
1875,24247,84,2,1,23.321428571428573
1570,11837,67,4,2,25.432835820895523
1077,7151,55,3,4,22.081818181818182
1988,7898,72,2,1,28.61111111111111
1218,21247,83,1,1,15.374698795180723
1056,6029,78,4,2,15.538461538461538
1435,10617,67,4,4,24.217910447761195
1790,9391,64,2,3,29.76875
892,29895,64,2,3,15.7375
1373,1058,73,3,1,20.108219178082187
1225,25707,70,1,3,19.0
685,2051,76,2,3,10.813157894736843
183,3812,65,3,4,5.315384615384616
84,21116,87,1,2,2.06551724137931
327,20271,56,3,3,7.939285714285714
715,1935,82,2,2,10.11951219512195
183,14711,78,1,1,3.046153846153846
1880,4202,65,3,2,30.623076923076923
1702,1313,64,1,4,28.493750000000002
1868,25953,67,4,4,30.680597014925375
1625,11862,84,4,1,20.945238095238093
149,23101,86,4,1,3.3325581395348833
628,7928,84,1,1,8.176190476190476
486,2909,72,1,1,7.45
567,1372,61,2,2,10.695081967213115
1870,18631,62,2,1,31.161290322580644
282,2731,83,2,4,5.597590361445784
932,8857,75,2,4,14.626666666666665
224,23359,87,3,4,5.074712643678161
1897,4932,66,1,2,29.842424242424244
1241,18921,83,2,2,16.35180722891566
1276,22979,57,2,2,23.785964912280704
1834,5836,56,3,3,34.85
1459,13156,52,3,2,29.757692307692306
1506,24673,58,4,2,27.96551724137931
